id,app_id,developer,publisher,engine,genres,themes,game_modes,igdb_id,collected_at
1936,482730,Sports Interactive,Sega Games,,"['Simulator', 'Sport']",[],"['Single player', 'Multiplayer']",24481,2026-05-24 13:05:44.656148
1937,483980,Sen,PLAYISM,RPG Maker,"['Puzzle', 'Role-playing (RPG)', 'Indie']","['Horror', 'Historical']",['Single player'],197833,2026-05-24 13:05:46.525339
1938,485310,Indie Game Group,Indie Game Group,,"['Adventure', 'Indie']",['Action'],['Multiplayer'],32472,2026-05-24 13:05:48.416259
1939,485330,Nostalgia Hound,Back To Basics Gaming,ShiVa3d,"['Shooter', 'Indie']",['Action'],['Single player'],32473,2026-05-24 13:05:49.334827
1940,485450,SC Jogos,SC Jogos,Unity,"['Puzzle', 'Strategy', 'Indie']","['Action', 'Stealth']",['Single player'],301308,2026-05-24 13:05:50.154652
1941,485490,,,,[],[],['Single player'],253964,2026-05-24 13:05:50.937873
1942,485510,Team NINJA,Sony Interactive Entertainment,proprietary engine [ by Team Ninja ],"['Role-playing (RPG)', ""Hack and slash/Beat 'em up""]","['Action', 'Fantasy']","['Single player', 'Multiplayer', 'Co-operative']",68461,2026-05-24 13:05:51.734568
1943,485610,Unusualsoft,Unusualsoft,,"['Simulator', 'Sport']",['Action'],"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",80456,2026-05-24 13:05:52.543464
1944,485950,Talentplace,KishMish Games,Unity,"['Strategy', 'Indie']",[],['Single player'],32459,2026-05-24 13:05:53.440869
1945,485980,Cats Who Play,Cats Who Play,,"['Real Time Strategy (RTS)', 'Strategy', 'Tactical', 'Indie']","['Action', 'Warfare']",['Single player'],32461,2026-05-24 13:05:54.237935
1946,487000,2 Zombie Games,2 Zombie Games,Unity,"['Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Party']","['Single player', 'Multiplayer', 'Co-operative']",32396,2026-05-24 13:05:55.835940
1947,487120,Virtual Basement LLC,Blue Isle Studios,Unreal Engine 4,"['Shooter', 'Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Sandbox']","['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",47823,2026-05-24 13:05:56.746300
1948,487220,Hyperborean Games,Back To Basics Gaming,,['Indie'],[],['Single player'],32400,2026-05-24 13:05:57.640130
1949,487720,,,,['Shooter'],['Action'],[],273248,2026-05-24 13:05:58.435563
1950,488210,,JDM4iK,,"['Racing', 'Simulator', 'Sport']",['Action'],['Single player'],32886,2026-05-24 13:05:59.313670
1951,488790,Ubisoft San Francisco,Ubisoft Entertainment,Snowdrop,"['Role-playing (RPG)', 'Strategy', 'Adventure']","['Action', 'Comedy']",['Single player'],11161,2026-05-24 13:06:00.208881
1952,488860,GIBBING TREE,GIBBING TREE,Unity,"['Shooter', 'Indie']","['Action', 'Comedy']","['Single player', 'Multiplayer', 'Co-operative']",58357,2026-05-24 13:06:01.126736
1953,489140,Team Shifty,tinyBuild,Unity,"['Fighting', 'Shooter', 'Puzzle', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",['Action'],['Single player'],19729,2026-05-24 13:06:02.042176
1954,489360,Walnut Games,Eastasiasoft,Unity,"['Puzzle', 'Simulator', 'Adventure', 'Indie']","['Action', 'Horror', 'Stealth']",['Single player'],22373,2026-05-24 13:06:02.857449
1955,489520,BetaDwarf,BetaDwarf,Unity,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure', 'Indie', 'Card & Board Game']","['Action', 'Fantasy']","['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",27150,2026-05-24 13:06:03.670809
1956,489630,Proxy Studios,Slitherine Ltd.,,"['Strategy', 'Turn-based strategy (TBS)']","['Fantasy', 'Science fiction', '4X (explore, expand, exploit, and exterminate)']","['Single player', 'Multiplayer', 'Co-operative']",76410,2026-05-24 13:06:04.469190
1957,489830,Bethesda Game Studios,Bethesda Softworks,Creation Engine,"['Role-playing (RPG)', 'Adventure']","['Action', 'Fantasy', 'Historical', 'Sandbox', 'Open world']",['Single player'],19457,2026-05-24 13:06:05.286253
1958,489940,Bulkhead,Square Enix Collective,Unreal Engine 4,"['Shooter', 'Indie']","['Action', 'Historical', 'Warfare']","['Multiplayer', 'Massively Multiplayer Online (MMO)']",17446,2026-05-24 13:06:06.073491
1959,490110,Fallen Tree Games,Kwalee,Unity,"['Simulator', 'Indie']","['Action', 'Sandbox', 'Open world']",['Single player'],249013,2026-05-24 13:06:06.865539
1960,490220,Lunarch Studios,Lunarch Studios,Adobe AIR,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Indie', 'Card & Board Game']","['Fantasy', 'Science fiction']","['Single player', 'Multiplayer']",8215,2026-05-24 13:06:07.650893
1961,490820,Digital Melody,Forever Entertainment S.A.,,"['Indie', 'Arcade']",['Action'],"['Single player', 'Multiplayer', 'Split screen']",20400,2026-05-24 13:06:08.484940
1962,490980,Sinister Systems,Sometimes You,,"['Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']",['Mystery'],['Single player'],24855,2026-05-24 13:06:09.272579
1963,491540,stillalive studios,astragon Entertainment,,['Simulator'],[],"['Single player', 'Co-operative']",250414,2026-05-24 13:06:10.853397
1964,491650,,New Reality Games,,"['Platform', 'Adventure', 'Indie']",[],['Single player'],32832,2026-05-24 13:06:11.645307
1965,491950,Osmotic Studios,Surprise Attack Games,Unity,"['Simulator', 'Adventure', 'Indie', 'Visual Novel']","['Science fiction', 'Thriller', 'Drama', 'Mystery']",['Single player'],22704,2026-05-24 13:06:12.503915
1966,492720,Limbic Entertainment,Kalypso Media,Unreal Engine 4,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",['Comedy'],"['Single player', 'Multiplayer', 'Co-operative']",36649,2026-05-24 13:06:13.319598
1967,493200,,,,['Puzzle'],['Mystery'],[],299319,2026-05-24 13:06:14.248852
1968,493340,Frontier Developments,Frontier Developments,Cobra,"['Simulator', 'Strategy']","['Action', 'Sandbox']",['Single player'],18829,2026-05-24 13:06:15.101695
1969,493370,Playsaurus,Gravity Interactive,,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure']",['Action'],"['Single player', 'Multiplayer']",32331,2026-05-24 13:06:15.912007
1970,493490,"Forward Development, Ltd.","Forward Global Group, Ltd.",,"['Racing', 'Simulator', 'Indie']",[],['Single player'],25714,2026-05-24 13:06:16.786124
1971,493520,10 Chambers Collective,10 Chambers Collective,Unity,"['Shooter', 'Adventure']","['Action', 'Horror']","['Multiplayer', 'Co-operative']",36646,2026-05-24 13:06:17.576588
1972,493540,Bedtime Digital Games,Bedtime Digital Games,Unity,"['Music', 'Platform', 'Puzzle', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Comedy']",['Single player'],20329,2026-05-24 13:06:18.407223
1973,493650,Delusional Games,Back To Basics Gaming,,['Indie'],['Action'],['Single player'],32339,2026-05-24 13:06:19.191715
1974,493840,Capcom,Capcom,Unreal Engine 4,['Fighting'],"['Action', 'Science fiction']","['Single player', 'Multiplayer']",26197,2026-05-24 13:06:19.982598
1975,493900,Valsar,Valsar,,['Strategy'],['Action'],['Single player'],331576,2026-05-24 13:06:20.801524
1976,494840,Deep Water Studio,Ultimate Games,Unity,"['Simulator', 'Strategy', 'Tactical', 'Indie']","['Action', 'Historical', 'Stealth', 'Warfare']",['Single player'],32283,2026-05-24 13:06:21.702415
1977,495140,CyberConnect2,Bandai Namco Entertainment Inc.,,"['Fighting', 'Adventure']",['Action'],['Single player'],398845,2026-05-24 13:06:22.506199
1978,495420,Undead Labs,Xbox Game Studios,,"['Role-playing (RPG)', 'Simulator', 'Adventure']","['Action', 'Horror', 'Survival', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",131843,2026-05-24 13:06:23.299145
1979,495890,JCKSLAP,MBDL,,"['Platform', 'Indie']",['Comedy'],['Single player'],111677,2026-05-24 13:06:24.104494
1980,495910,Neople,Neople,Unreal Engine 3,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Arcade']","['Action', 'Fantasy']","['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",26606,2026-05-24 13:06:24.896625
1981,496240,Downpour Interactive,Downpour Interactive,Unity,"['Shooter', 'Simulator', 'Strategy', 'Tactical', 'Indie']","['Action', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative']",27575,2026-05-24 13:06:25.795021
1982,496300,Noio,Raw Fury,Unity,"['Simulator', 'Strategy', 'Adventure', 'Indie', 'Arcade']","['Action', 'Fantasy', 'Survival']",['Single player'],24881,2026-05-24 13:06:26.587359
1983,496440,,,,['Racing'],[],['Single player'],178172,2026-05-24 13:06:27.500157
1984,496460,Mindillusion,BITBOX Ltd.,,"['Simulator', 'Strategy', 'Indie']",['Historical'],['Single player'],23345,2026-05-24 13:06:28.297639
1985,496640,Labory,,Unity,['Indie'],['Horror'],['Single player'],32248,2026-05-24 13:06:29.147898
1986,496680,,Sometimes You,,"['Strategy', 'Indie']",[],['Single player'],32204,2026-05-24 13:06:29.938368
1987,496750,Colossal Wreck,Back To Basics Gaming,,"['Simulator', 'Indie']",['Drama'],['Single player'],23167,2026-05-24 13:06:30.726681
1988,497180,,,,"['Racing', 'Simulator']",[],['Single player'],32221,2026-05-24 13:06:31.563039
1989,497640,Eternal Night Studios,,Ren'Py Visual Novel Engine,"['Simulator', 'Indie', 'Visual Novel']","['Thriller', 'Mystery', 'Romance']",['Single player'],179755,2026-05-24 13:06:32.516436
1990,497860,,,,"['Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Historical']","['Multiplayer', 'Massively Multiplayer Online (MMO)']",32195,2026-05-24 13:06:33.308987
1991,498320,,,,['Indie'],['Action'],['Single player'],32162,2026-05-24 13:06:34.897585
1992,498660,,Microblast Games,,"['Sport', 'Indie']",[],['Single player'],32797,2026-05-24 13:06:35.685493
1993,499420,AG media,Back To Basics Gaming,,['Indie'],[],['Single player'],32371,2026-05-24 13:06:36.582308
1994,499520,Bulkhead,Square Enix Collective,Unreal Engine 4,"['Puzzle', 'Adventure']",['Science fiction'],['Single player'],18311,2026-05-24 13:06:37.479301
1995,500810,Troika Games,Activision,,['Role-playing (RPG)'],"['Fantasy', 'Science fiction', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",255,2026-05-24 13:06:39.092583
1996,501080,Misc Games,Astragon,Unreal Engine 4,['Simulator'],"['Business', 'Open world']",['Single player'],22356,2026-05-24 13:06:39.888592
1997,501300,Giant Sparrow,Annapurna Interactive,Unreal Engine 4,"['Puzzle', 'Adventure', 'Indie']","['Horror', 'Drama', 'Mystery']",['Single player'],11233,2026-05-24 13:06:40.728431
1998,501320,Tanya X. Short,Kitfox Games,,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']",['Mystery'],['Single player'],25661,2026-05-24 13:06:41.630405
1999,501590,People Can Fly,Gearbox Publishing,,"['Shooter', 'Adventure']","['Action', 'Science fiction', 'Comedy']","['Single player', 'Multiplayer', 'Co-operative']",26167,2026-05-24 13:06:42.554500
2000,502090,VGstudio,VGstudio,,"['Adventure', 'Indie']",[],['Single player'],32029,2026-05-24 13:06:43.449756
2001,502140,RPG Video,Back To Basics Gaming,,"['Role-playing (RPG)', 'Indie']",[],['Single player'],32032,2026-05-24 13:06:44.359796
2002,502500,Project Aces,Bandai Namco Entertainment,Unreal Engine 4,"['Shooter', 'Simulator', 'Arcade']","['Action', 'Science fiction', 'Drama', 'Warfare']","['Single player', 'Multiplayer']",14758,2026-05-24 13:06:45.261252
2003,502520,Game-Labs,Game-Labs,Unity,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Tactical', 'Indie']","['Historical', 'Warfare']",['Single player'],25951,2026-05-24 13:06:46.064481
2004,502550,Freakinware Games,Freakinware Games,Adobe AIR,['Shooter'],['Action'],"['Single player', 'Multiplayer']",32046,2026-05-24 13:06:46.854606
2005,503300,Sega,Sega,Sega ALLS,"['Music', 'Arcade']","['Action', 'Fantasy']","['Single player', 'Multiplayer']",191379,2026-05-24 13:06:47.644022
2006,503560,Jutsu Games,PlayWay,Unity 2021,"['Simulator', 'Strategy', 'Indie']",['Business'],['Single player'],20927,2026-05-24 13:06:49.217941
2007,503580,Stress Level Zero,Stress Level Zero,,"['Shooter', 'Adventure', 'Indie']","['Action', 'Horror']",['Single player'],56873,2026-05-24 13:06:50.009509
2008,503820,Brave Giant,Artifex Mundi,,"['Puzzle', 'Adventure']",[],[],125129,2026-05-24 13:06:50.791270
2009,503940,Gaming Minds Studios,Kalypso Media,,"['Simulator', 'Strategy']",['Business'],['Single player'],28086,2026-05-24 13:06:51.708676
2010,504210,Zachtronics,Zachtronics,,"['Puzzle', 'Simulator', 'Indie']",['Science fiction'],['Single player'],25084,2026-05-24 13:06:53.453507
2011,504230,Extremely OK Games,Maddy Makes Games,FNA,"['Platform', 'Adventure', 'Indie']","['Action', 'Fantasy']",['Single player'],26226,2026-05-24 13:06:54.257300
2012,504370,Stunlock Studios,Stunlock Studios,Unity,"['Fighting', 'Real Time Strategy (RTS)', 'Strategy', ""Hack and slash/Beat 'em up"", 'MOBA']","['Action', 'Fantasy']","['Single player', 'Multiplayer']",23193,2026-05-24 13:06:55.151759
2013,504490,CRASS Infotech,CRASS Infotech,,"['Shooter', 'Indie']",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",22787,2026-05-24 13:06:55.942759
2014,505170,Stainless Games Ltd.,Stainless Games Ltd.,,['Racing'],"['Action', 'Horror']","['Single player', 'Multiplayer']",18075,2026-05-24 13:06:56.768440
2015,505230,Ice-Pick Lodge,tinyBuild,Unity,"['Role-playing (RPG)', 'Adventure', 'Indie']","['Horror', 'Thriller', 'Survival', 'Drama', 'Open world', 'Mystery']",['Single player'],55322,2026-05-24 13:06:57.561056
2016,505460,Siege Camp,Siege Camp,R² Engine,"['Shooter', 'Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy', 'Indie']","['Action', 'Warfare']","['Multiplayer', 'Massively Multiplayer Online (MMO)']",27091,2026-05-24 13:06:58.364379
2017,506140,,,,"['Role-playing (RPG)', 'Simulator', 'Strategy']",[],"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",31969,2026-05-24 13:06:59.164187
2018,506500,,,,[],[],[],183675,2026-05-24 13:07:00.111000
2019,506540,Free Reign Entertainment,Free Reign Entertainment,NightShade Engine,"['Shooter', 'Strategy', 'Adventure', 'Indie']","['Action', 'Survival']","['Multiplayer', 'Massively Multiplayer Online (MMO)']",54660,2026-05-24 13:07:00.923493
2020,506610,Scottgames,Clickteam,Clickteam Fusion,['Indie'],"['Horror', 'Survival']",['Single player'],265917,2026-05-24 13:07:01.841969
2021,506730,Racing Bros,Racing Bros,,['Indie'],['Action'],"['Single player', 'Multiplayer', 'Co-operative']",31939,2026-05-24 13:07:02.637604
2022,507010,Game Developer X,Game Developer X,Unity,"['Simulator', 'Adventure', 'Indie']","['Action', 'Comedy']",['Single player'],24972,2026-05-24 13:07:03.589211
2023,507380,,Sometimes You,,['Indie'],[],['Single player'],31911,2026-05-24 13:07:04.383330
2024,507490,Stardock,Stardock,,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']","['Science fiction', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative']",25741,2026-05-24 13:07:05.285560
2025,508170,,Forever Entertainment S.A.,,['Indie'],['Action'],"['Single player', 'Multiplayer']",31917,2026-05-24 13:07:06.082948
2026,508290,BeHappy Studios,Back To Basics Gaming,,"['Shooter', 'Indie']",['Action'],['Single player'],31922,2026-05-24 13:07:06.916816
2027,508440,Landfall Games,XD Inc.,Unity,"['Fighting', 'Simulator', 'Strategy', 'Indie']","['Action', 'Comedy', 'Warfare']","['Single player', 'Multiplayer']",21642,2026-05-24 13:07:07.722477
2028,508820,,,,['Indie'],[],['Single player'],31899,2026-05-24 13:07:08.533519
2029,508840,,,GameMaker,"['Adventure', 'Indie']","['Action', 'Historical']",['Single player'],31900,2026-05-24 13:07:09.315480
2030,508900,Quiet River,Quiet River,,"['Puzzle', 'Indie']",[],['Single player'],101515,2026-05-24 13:07:10.100951
2031,509980,CyberLight Game Studio,CyberLight Game Studio,Unreal Engine 4,"['Shooter', 'Adventure', 'Indie']","['Action', 'Horror', 'Survival']","['Single player', 'Multiplayer', 'Co-operative']",31851,2026-05-24 13:07:10.953853
2032,510840,HyperReuts,HyperReuts,,"['Simulator', 'Indie']",['Action'],"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",31834,2026-05-24 13:07:11.913689
2033,511470,Stage Clear Studios,Onyx Lute,Unity,"['Puzzle', 'Indie']",[],['Single player'],25871,2026-05-24 13:07:12.701759
2034,511800,,,,"['Shooter', 'Platform', 'Strategy', 'Indie']",['Action'],"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",31752,2026-05-24 13:07:13.492803
2035,512250,Vile Monarch,Good Shepherd Entertainment,Unity,"['Simulator', 'Strategy', 'Indie', 'Arcade']","['Comedy', 'Party']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",25577,2026-05-24 13:07:14.284250
2036,512470,Home Net Games,Home Net Games,,"['Shooter', 'Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Adventure', 'Indie']","['Action', 'Historical']","['Single player', 'Multiplayer', 'Co-operative']",31726,2026-05-24 13:07:15.071485
2037,512640,,Tengen,,"['Shooter', ""Hack and slash/Beat 'em up"", 'Adventure', 'Arcade']","['Action', 'Fantasy']","['Single player', 'Multiplayer']",7296,2026-05-24 13:07:15.860661
2038,512790,Zadbox Entertainmen,Blue Brain Games,Unity,"['Puzzle', 'Adventure', 'Indie']",['Mystery'],['Single player'],26223,2026-05-24 13:07:16.667739
2039,512900,Matt Dabrowski,tinyBuild,Unity,"['Shooter', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']","['Action', 'Stealth', 'Comedy', 'Sandbox']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",23275,2026-05-24 13:07:17.566610
2040,513000,Azur Interactive Games Limited,Azur Interactive Games Limited,,"['Shooter', 'Tactical', 'Indie']",['Action'],"['Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",31738,2026-05-24 13:07:18.460699
2041,513230,Mehsoft,Mehsoft,,"['Platform', 'Adventure', 'Indie']",[],['Single player'],23583,2026-05-24 13:07:19.353342
2042,513450,INVI Games,Ipsilon,,"['Platform', 'Adventure', 'Indie']",[],['Single player'],26494,2026-05-24 13:07:20.155795
2043,513510,KHB-Soft,KHB-Soft,,"['Music', 'Indie']",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",31786,2026-05-24 13:07:20.948042
2044,513560,Buka Game Studio,PQube,Unity,"['Real Time Strategy (RTS)', 'Strategy', 'Indie']","['Action', 'Fantasy']","['Single player', 'Multiplayer']",25850,2026-05-24 13:07:21.879167
2045,513570,GDNomad,GDNomad,fps creator classic,"['Adventure', 'Indie']","['Action', 'Horror']",['Single player'],23726,2026-05-24 13:07:22.669818
2046,513590,,,,['Strategy'],['Action'],"['Single player', 'Multiplayer']",31791,2026-05-24 13:07:23.579712
2047,513710,Gamepires,Devolver Digital,Unreal Engine 4,"['Shooter', 'Role-playing (RPG)', 'Simulator']","['Action', 'Science fiction', 'Survival', 'Open world']","['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",31712,2026-05-24 13:07:24.393488
2048,513740,Old Shack Studio,Back To Basics Gaming,,"['Adventure', 'Indie']",[],['Single player'],31713,2026-05-24 13:07:25.303418
